"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2019",117887.01,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2019",706.62,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2019",245.37,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2019",97472.77,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2019",584.26,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2019",202.88,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: Local currency","2019",118534.85,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2019",710.5,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2019",246.72,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: Local currency","2019",135863.02,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: 2017 PPP $","2019",814.37,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Total","Currency: U.S. dollars","2019",282.79,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: Local currency","2019",112443.7,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2019",673.99,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2019",234.04,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: Local currency","2019",136840.01,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2019",820.22,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Male","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2019",284.82,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: Local currency","2019",98210.62,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: 2017 PPP $","2019",588.68,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Total","Currency: U.S. dollars","2019",204.42,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: Local currency","2019",65604.16,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: 2017 PPP $","2019",393.23,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons with disability","Currency: U.S. dollars","2019",136.55,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: Local currency","2019",98896.18,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: 2017 PPP $","2019",592.79,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Female","Disability status (Aggregate): Persons without disability","Currency: U.S. dollars","2019",205.84,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: Local currency","2018",109316.11,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: 2017 PPP $","2018",652.87,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Total","Currency: U.S. dollars","2018",226.33,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Armenia","Average monthly earnings of employees by sex and disability status","LFS - Household Labour Force Survey","Sex: Total","Disability status (Aggregate): Persons with disability","Currency: Local currency","2018",96303.63,,"Currency: ARM - Dram (AMD) | Central tendency measure: Mean or mean of the midpoints of the intervals provided | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
